reviews,negative,neutral,positive
asli nya basa jalan karapitan setahu memenag tersebar bandung makanan nya tidak bakso makanan tambahan tidak spesial harga ukuran harga bakso bandung cukup mahal ditambah pelayannan nya kurang bagus ciwalk,True,False,False
pilih pemimpin keturunan china penjajahan terang terangan belanda tidak memperjuangkan kemerdekaan republik indonesia,True,False,False
lokasi strategis tidak menjamin kualitas restoran harga mahal tidak sesuai kualitas makanan disediakan tidak paham manajemen membiarkan juru masak tidak kompeten memasak menjaga standar makanan disediakan pelayan tidak cepat tanggap menangani komplain terkesan abalabal pelayan tidak tingkat kematangan daging steak lanjutan,True,False,False
kedai menjual makanan ringan jepang seperi takoyaki okonomiyaki pilihan ramen tidak kalah enak terkenal pilihan dessert nya menyegarkan makanan favorit kedai sukajadi besar luas nyaman,False,False,True
restoran nya cukup bagus bersih makanan nya enak harga nya lumayan mahal pelayanan nya ramah kafe kafe bandung menawarkan suasana ya coba silakan sih harga dibayar sepadan,False,False,True
bumbu kacang pedas ekstra sambal bu rudi mantap,False,False,True
bakmie naripan bakmie favorit kota bandung konsisten menu pesan bakmi daging babi cincang ditambah pangsit rebus bakso,False,False,True
berkunjung sehabis buka puasa konsep nya bioskop makan ditawarkan masakan khas sunda penuh bau rokok ruangan panas tidak berselera makan,True,False,False
toloong ya marah indosat kayak gini,True,False,False
suka fire dinas nya jarang jarang makanan cepat saji suka promo makan siang murah suasana restoran nya enak nyaman,False,False,True
konsep resto nya menarik unik menu titawarkan variatif harga ditawarkan tidak tergolong murah alamak porsi nya mini mungil porsi anakanak cewek layanan pelayan restoran kurang ramah,True,False,False
nya alami menyatu alam makanan nya enak mahal layak tenang suasana nya ditambah suara air sungai rileks berlamalama,False,False,True
minuman jus tebu enak lokasi standar stand sederhana khusus tak kurang cocok minum pribadi suka minuman nya nya beli jus tebu,False,False,True
membiasakan bertahan keras nya perjalanan gerbong wanita kali menghadapi tidak nyaman,True,False,False
sarapan makan siang makan malam makana nya enak menu minuman nya lucu unik suasana nya seru asik foto foto arisan birthday dll strategis,False,False,True
makanan braga permai sajian klasik kota bandung sejarah panjang menghasilkan makanan fusion indonesia eropa orang cina makanan suka sajian eropa ala braga permai wiener schinitzel tambahkan sajian minuman bir musik live makan berkesan,False,False,True
nya luas nyaman tenang tidak jauh jalan juanda dago nya rs borromeus cocok usia anakanak disediakan nya wahana permainan anak menu nya beragam harga lumayan mahal suka steak nya chicken beef yummy,False,False,True
pelayanan pelanggan jelek pelayanan mention tidak dibalas payah dasar pelayanan nya bad,True,False,False
kampung daun cukup nyaman merasakan sensasi makan pedesaan dihari pekan pagi malam terkadang lesehan privacy nya suka antre panjang siang sore,False,False,True
air minum bayar kepedasan restoran mahal kayak gitu,True,False,False
restoran berlokasi kota jalan lembang nya cantik hijau asri penataan nya terkesan alami makanan nya cukup enak harga premium bagus dikunjungi wisata berfoto foto makan,False,False,True
galau dikasih tugas bikin galau,True,False,False
terima kasih ruang perokok pemandangan menarik usulan variasi sarapan sarapan diperbanyak terima kasih,False,False,True
tidak bosan kali kenal ayam goreng suharti langsung ayam top makan resep rahasia bumbu kremes nya menambah cita tersendiri ayam goreng legendaris asli indonesia,False,False,True
resto belum lama dibuka bandung pemilik nya pasangan nirina zubir ernest masuk banget suasana homy nyaman nya enak makan bareng keluarga teman staf nya ramah keluarga pesan individu berbagi kasih masukan menarik harga ribs steak nya kisaran ribu ribu an porsi nya cukup besar,False,False,True
bagus tenang beristirahat keluarga daerah sersan bajuri bandung terkenal wisata nya menjadikan pilhan bermain kampung gajah,False,False,True
tidak suka jokowi,True,False,False
orang kediaman nya suka menghabiskan makan siang makanan favorit cumi ayam goreng sambal nya lezat makan sayur nya tidak segar dimasak takaran bumbu lama tidak bancakan kemarin masakan nya aneh,False,False,True
makanan nya cukup lezat pilih buffet ala carte makan malam memilih menu ala carte sayang nya penyajian nya lama,False,False,True
bubur ayam enak terkenal bandung salah nya wajib mencoba nya mantaabb,False,False,True
makanan sunda porsi besar hatihati penyajian jorok lalat maju jaga kebersihan ya mantap,False,False,True
rumah makan jalan anggrek memiliki keistimewaan jenis seafood beragam hidup dipilih dimasak jenis masakan dipilih tunggu singkat tidak lama kelaparan menunggu menu steam kerapu enak gurih dimasak ikan segar lokasi cukup sejuk harga murah,False,False,True
berlima temanteman kali pelayan lama menunggu pesanan disajikan kondisi ramai disodori daftar menu keterangan harga memesan nasi goreng cumi es jeruk,True,False,False
buta orang susah,True,False,False
malam minggu galau nongcans enak nih ditemani penyanyipenyanyi merdu makanan nya enak minuman bervariasi wine bir sinii ngemilngemil doang rotiroti an piza enak jomblo cuci mata,False,False,True
restoran berdiri lama awalawal dibuka sih kurang suka tidak sesuai lidah manajemen nya memperbaiki jangka makanan nya berubah enak restoran dago mencapai melewati tanjakan curam siapsiap ya berkesan,False,False,True
santap siang kali menikmati rujak cuka dihidangkan festival tempura tampilan diambil disantap dijumpai irisan ubi jalar bengkuang kedondong nanas ditemukan irisan buah pala muda khas rujak istimewa asin manis asam pedas berasa menyegarkan hidangan pembuka,False,False,True
tim mengadakan makan malam tema burgundy tersesat sekretaris mencoba mengecek nya sehari tes makanan perjalanan nya jauh turun bukit diperparah minggu sore macet nya sih pemandangan nya oke layout restoran nya,True,False,False
kedai mi tarik lantai foodcourt istana plaza bandung bikin menarik mie nya memesan mie langsung adonan tepung siapkan menggebrak meja proses pembuatan mi nya menarik suara gebrakan meja nya __laugh__ lanjutan,False,False,True
bip disebelah gramedia jalan merdeka lokasi nya mudah ditemukan ditambah logo kfc super besar nya sadar resto parkiran nya luas kadang pertimbangan makan kafe nya besar kfc ruangan dibagi ruangan smoking non,False,False,True
restoran tersembunyi bjb simpang dago permata tersembunyi bandung parkir cukup luas suasana cukup oke pelayanan cukup cepat terpenting masakan nya top mencoba steak menu andalan schaschlik nya enak daging nya empuk saus nya pas baked mashed potato nya enak harga mahal sebanding,False,False,True
nasi goreng nya variasi kerasa khas nusantara rempah khas indonesia level pedas nya bervariasi pribadi sih suka,False,False,True
kfc ya kfc makanan ayam fried chicken khas stabil cabang nya pendapat pribadi ayam kfc ayam fried chicken terenak kelas nya lokasi kfc pvj cukup strategis nongkrong starbucks burger king penyewa bagus,False,False,True
terhormat tolong cek pesan langsung,False,True,False
kelezatan batagor siomay kingsley terletak kandungan ikan tenggiri bahan baku berpadu bumbu rempah pilihan kedai kecil padat pengunjung tersedia pilihan makanan mi ayam es campur barubaru kedai direnovasi cukup besar menambah daya tampung kenyamanan,False,False,True
senang menginap hotel vio pasteur,False,False,True
nya kota bandung nya dago pakar kesini nya susah berputarputar nya sungguh aduhai memanjakan mata makanan nya barat menu nasinasi coba menu steak nya gede topping nya tob b tidak triliun,False,False,True
kali sarapan udara segar kopi panas mendoan sungguh pagi sempurna mendoan bikin ketagihan suasana udarang malam suasana dirasakan temaram mendoan nya mantap banget,False,False,True
pengalaman makan harga makanan tinggi pusing antre cita makanan banget pemandangan lainlain jajanan pintu masuk bikin ribet ramai beli kupon duduk tidak memadai emosi jiwa duluan tidak nafsu makan,False,False,True
berlibur bandung kafe alternatif hang out pasangan letak nya daerah dago giri sore pemandangan nan hijau terhampar jelas duduk harga makanan cukup mahal memesan hot chocolate d,False,False,True
merekam layar android versi kitkat uji coba asus zenfone via,False,True,False
desain bangunan artistik dibangun view bagus berfoto makanan minuman tidak mahal nya live musik cukup menghibur,False,False,True
masuk jam jam segini pakai baju tidur kena jenuh kuliah nya beda beda alias tidak jelas,True,False,False
makanan tesedia cukup beragam peralatan makan kebanyakan peralatan antik suasana rumah makan santai makanan favorit tutug dimasak kuah pedas es cendol hijau karedok air putih minum gratis langsung teko antik,False,False,True
pemandangan nya bagus sih makanan nya aja deposit masuk pelayanan nya kurang frofesional mengambil warga maklum lokasi nya lumayan jauh haris pusat bandung,False,False,True
menyesal,True,False,False
bandung urusan kuliner tidak mencari orang cina makanan hujan udara bandung dingin ta wan memesan bubur seafood nya kehangatan pas nikmat menikmati bubur seafood hangat udara dingin sejuk,False,False,True
kualitas bun kurang oke tekstur roti nya cenderung kering standar harga tidak murah harga basic burger isian chicken fish beef patty seharga ribu ukuran patty relatif kecil add on lembar keju jamur irisan nanas lainlain tambahan biaya barang ribu kecuali tambahan patty coba lanjutan,False,False,True
mcd simpang dago menawarkan menu mcd tempattempat lokasi nya perempatan jalan buka jam menjadikan nya strategis dijadikan janjian teman fasilitas nya cukup lengkap wi fi toilet musala ibadah harga makanan mcd simpang dago terbilang standar ukuran makanan cepat saji,False,False,True
mudah dijangkau memiliki cabang tersebar penjuru kota bandung daging empuk dibakar sempurna bumbu gurih,False,False,True
berlibur lebaran kesusahan mencari hotel menginap hyper inn paskal malam berjalan kaki hotel mencari makan paskal makanan pasar nya ramai pilihan makanan dilengkapi live music,False,False,True
kambing bakar slogan unik terenak otomatis orang makan cabang jakarta tidak jauh berbeda kambing nya empuk tidak berbau prengus bumbu nya pas dimakan nasi hangat cukup kenyang cocok dimakan udara bandung dingin,False,False,True
lokasi jauh kota bandung gerbang pembayaran the peak total rupiah pemaksaan pungutan liar tidak the peak melewati gerbang makanan cukup enak harga mahal k pasta makanan standard k steak pemandangan cukup bagus,False,False,True
pemandangan indah menyantap makanan teman nya live music nya cocok pasangan keluarga pelayanan baik makanan enak kapankapan,False,False,True
kafe bunga terletak villa istana bunga kawasan peristirahatan suasana sejuk jalan lembang pilih area balkon menikmati senja indah matahari tenggelam perlahan gunung burangrang,False,False,True
restoran seafood orang cina makanan berdiri menu disajikan enak direkomendasikan menu kepiting saus tiram udang goreng telur asin kangkung ca hot plate harga makanan terjangkau porsi disajikan orang direkomendasikan makan rose flower restaurant,False,False,True
tersedia sekat makan siang kotak kotak makan yooyee kotak bekal anti bocor,False,True,False
pengecekan layanan mandiri verified by visa vbv tidak layanan mandiri call email kantor cabang bank mandiri,False,True,False
makan wajib ku njungi kaula muda __laugh__ menu makanan memanjakan lidah its khawatir harga nya tidak menguras kantong __laugh__ makan hemat enak ya gigolo kotak __laugh__,False,False,True
lumayan pilihan menu baso nya suasana nya cukup ramai pelayan nya cukup ramah cepat,False,False,True
coba ulasan orang sepiring ribu porsi besar sulit cari duduk makan mobil,True,False,False
tidak bahaya,False,False,True
unesa tidak apaapa nya its,True,False,False
restoran romantis pemandangan kota bandung bagus malam udara nya sejuk makanan disediakan masakan sunda international makanan oke harga tergolong mahal penyajian makanan lama,False,False,True
sedih banget laut dijadikan daratan kotor dibuang sampah sembarangan,True,False,False
senang bertandang mari lama mendengar nya lucu the house looks creepy but rute at the tim memesan liberica coffee almond coffee minum kopi berasa tidak indonesia seru fotofoto berasa negeri harga nya tidak overpriced kebanyakan minum kopi hits zaman coba,False,False,True
cari bubur buka pagi dibungkus bakso goreng nya enak,False,False,True
nikmati cicilan pemesanan tiket pesawat air asia kartu kredit bni,False,True,False
pasta pesan harga enak buatan anak nya ramai tidak suka diarahkan parkir tukang parkir nya memarkir paralel sisi pintu sopir merapat dinding batu kasar jarak mobil susah parkir,True,False,False
teladan,False,False,True
bandung singgah rest area km tol cipularang sarapan jenis makanan sunda lezat burung goreng ikan bakar ikan goreng tempe goreng ikan kecil kecil goreng garing berbeda sambal enak lalapan mentah rebus nya mantap,False,False,True
